,last_scraped,name,description,neighborhood_overview,picture_url,host_name,host_since,host_about,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,property_type,room_type,bathrooms_text,amenities,calendar_updated,has_availability,calendar_last_scraped,last_review,license,instant_bookable,id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6138,18/09/2024,Simple student Apartment (MALE)2,Its  simple student apartment<br /><br />You will  share the  bedroom with 2 other people (man)<br /><br />with shared kitchen and shared bathroom .<br /><br />The apartment is 100m2<br />It consist of 3 bedroom.<br /><br />5minutes to train station<br />5minutes to shopping center,"The K‚àö¬∫nstlerhof is located in the middle of the forest on the northern Berlin city border. A short walk through the forest leads to the idyllic Hubertussee and the Wall Trail, the former border between the two German states. At the K‚àö¬∫nstlerhof there are public events at irregular intervals, such as the Open Days, concerts, caf‚àö¬©, etc.",https://a0.muscache.com/pictures/b1b71c8a-3412-476c-894f-03b4e2191d37.jpg,Agung And Indri,07/03/2014,"I'm Alex, and I've been living in Germany for over 15 years now. Originally from the eastern Europe, I fell in love with my host country while studying in Germany. When I'm not working or studying, you'll find me immersed in the world of IT & technology, studying, reading, or staying active through sports. I'm a passionate runner and even completed the Berlin Marathon.",within an hour,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Dedicated workspace"", ""Host greets you"", ""Washer"", ""Hot water"", ""Central heating"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/05/2022,07/Z/AZ/012635-22,f,38222150.0,1.0,0.67,6.0,2.6,1.0,1.0,1.0,3.0,14.0,92.0,365.0,4.9,60,180,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
6139,18/09/2024,Simple Student apartment in East Berlin,"Its  simple Student Apartment<br /><br />its share bedroom, so you will share the bedroom with other 1 male .. <br /><br /><br />shared kitchen and<br /> shared bathroom .<br /><br />Ceiling height is 3,5 meter (altbau)<br /><br />The apartment is 100m2<br /><br /><br />It consist of 3 bedroom<br /><br />5minutes to train station<br />5minutes to shopping center",50m from Kaufland<br />100m from S bahn Rumelsburg<br />Tram and Bus right away in front of the Apartment,https://a0.muscache.com/pictures/b1b71c8a-3412-476c-894f-03b4e2191d37.jpg,Agung And Indri,07/03/2014,"I'm Alex, and I've been living in Germany for over 15 years now. Originally from the eastern Europe, I fell in love with my host country while studying in Germany. When I'm not working or studying, you'll find me immersed in the world of IT & technology, studying, reading, or staying active through sports. I'm a passionate runner and even completed the Berlin Marathon.",within an hour,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Host greets you"", ""Wifi"", ""Washer"", ""Kitchen""]",20/05/2019,t,18/09/2024,01/01/2024,07/Z/AZ/012635-22,f,38249321.0,1.0,0.67,6.0,2.6,1.0,1.0,1.0,2.0,17.0,92.0,365.0,4.9,60,365,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
6217,18/09/2024,OUT-OF-SPACE BOX HOME: EXPERIENCE AUTHENTIC BERLIN,"The box apartment out-of-space is located in Top project space in buzzing Neuk‚àö‚àÇlln. Here you can enjoy the authentic feeling of creative Berlin. The box apartment is inspired by the financialization of space in cities worldwide, such as Hong Kong, where the free market has been successfully deregulated and 100.000s live in so-called ‚Äö√Ñ√∫coffin homes‚Äö√Ñ√π: here the size of your home is equivalent to the size of your body.","Located at Schiller promenade you will find lots of opportunities for intercultural exchange on a street level, as many former tenants have been forced to leave their apartments due to real estate speculation.",https://a0.muscache.com/pictures/953be1bc-afcf-462a-84eb-e2da2d0cd8e6.jpg,Mikala,02/09/2014,"Hi! We are an Australian/American family currently living in between Berlin and Wellington (yep, it's a big 'in between'!)

We travel a lot for film projects and as a family, we rely on the hospitality of other families who open up their homes to us. We like to return the favour and share our home with families who need extra space, a  (beautiful!) kitchen and other luxuries that a hotel simply can't offer. 

We work in the film industry and have lived all over the world on location in short term furnished accommodations so we are experienced guests as well as hosts. We like to think we know a little bit about what works and doesn't work when you are living in someone else's home away from home.",within a day,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in loft,Shared room,0 shared baths,"[""Smoking allowed"", ""Pets allowed""]",20/05/2019,t,18/09/2024,01/01/2024,03/Z/RA/006496-21,f,38502596.0,1.0,0.99,1.0,2.0,1.0,1.1,1.0,1.0,120.5,92.0,1125.0,4.9,59,364,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
6544,19/09/2024,Clean and nice flat in Neuk‚àö‚àÇlln / myabachufer,"hey, i live in the one of the beautiful place in berlin am maybachhufer between kreuzberg and neuk‚àö‚àÇlln. 3 min to Sch‚àö‚àÇnleinstra‚àö√ºe station.<br /> my flat is clean and cozy",very nice many bares and resturants in street and 3 min you can get the river.,https://a0.muscache.com/pictures/ef9ade2f-ba35-497e-b60a-5fd76165c757.jpg,Karam,12/09/2018,"Stadtg‚àö¬ßrtnerin.
Mama.
Berlinerin.",within a day,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""Dryer"", ""Breakfast"", ""Air conditioning"", ""Hangers"", ""Free parking on premises"", ""Washer"", ""TV"", ""Heating"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Shampoo""]",20/05/2019,t,19/09/2024,01/01/2024,09/Z/AZ/001757-19,f,40819056.0,1.0,0.79,1.0,1.0,1.0,1.2,1.0,2.0,65.0,92.0,1125.0,0.0,0,0,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
6670,18/09/2024,Bett in Berlin Zentrum im Hostel,The Grand Hostel Berlin Classic is centrally located in the trendy Berlin Kreuzberg district. Our stately 19th-century building combines a historical atmosphere with modern comforts. Choose from beautiful private rooms or cheap accommodation in our luxurious shared rooms. Meet other travelers at our hostel bar and make many new friends. Numerous prizes and awards make the Grand Hostel one of the best hostels in the city.,"Grand Hostel Berlin is located in Berlin, Germany.<br />Berlin Kreuzberg is one of the hotspots in the city of Berlin. Countless bars, cafes, restaurants and sights surround us. Short distances and several metro lines in the immediate vicinity characterize our location. The Brandenburg Gate, Checkpoint Charly or Potsdamer Platz can be reached within a few minutes from the hostel.",https://a0.muscache.com/pictures/0798d660-24a9-4e73-a3ec-42e185d24afe.jpg,Grand Hostel Berlin,19/07/2019,Living in Berlin with my wife and our three daughters after long stints abroad from Nigeria to the US. Love welcoming guests to our city! ,within an hour,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in hostel,Shared room,1 shared bath,"[""Dryer"", ""Paid washer \u2013 In building"", ""Canal view"", ""Hangers"", ""Dishes and silverware"", ""Outdoor furniture"", ""Free street parking"", ""Fire extinguisher"", ""Outdoor dining area"", ""Hair dryer"", ""Iron"", ""Heating"", ""Building staff"", ""Wifi"", ""Smoke alarm"", ""Coffee maker"", ""Self check-in""]",20/05/2019,t,18/09/2024,17/09/2024,"Legal entity name and Legal form: Grand Hostel Berlin GmbH <br/>Legal representatives or Trade register number: HRB 87348  <br/> Entity address: Tempelhofer Ufer 14, 10963, Berlin, Deutschland <br/>Listing address: Tempelhofer Ufer 14, 10963, Berlin, Deutschland",t,41359889.0,1.0,0.99,1.8,2.6,2.7,1.0,1.0,1.7,15.0,1.0,1125.0,14.0,32,333,19.3,3.7,0.3,4.67,4.72,4.57,4.77,4.75,4.54,4.62,2.27
6671,18/09/2024,Bett im Hostel in Berlin Zentrum im Hostel,The Grand Hostel Berlin Classic is centrally located in the trendy district of Berlin Kreuzberg. Our stately 19th-century building combines historic atmosphere with modern comforts. You have the choice between beautiful private rooms or cheap accommodation in our luxurious shared rooms. At our hostel bar you can meet other travelers and make many new friends. Numerous prizes and awards make the Grand Hostel one of the best hostels in the city.,"Grand Hostel Berlin is located in Berlin, Germany.<br />Berlin Kreuzberg is one of the hotspots of the city of Berlin. Countless bars, cafes, restaurants and sights surround us. Short distances and several metro lines in the immediate vicinity characterize our location. Brandenburger Gate, Checkpoint Charly or Potsdamer Platz are within minutes of the hostel.",https://a0.muscache.com/pictures/5681647a-3d4e-4b47-8677-4547376ce409.jpg,Grand Hostel Berlin,19/07/2019,Living in Berlin with my wife and our three daughters after long stints abroad from Nigeria to the US. Love welcoming guests to our city! ,within an hour,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in hostel,Shared room,1 shared bath,"[""Bed linens"", ""Paid washer \u2013 In building"", ""Canal view"", ""Paid dryer \u2013 In building"", ""Hangers"", ""Dishes and silverware"", ""Outdoor furniture"", ""Free street parking"", ""Fire extinguisher"", ""Outdoor dining area"", ""Hair dryer"", ""Iron"", ""Heating"", ""Building staff"", ""Wifi"", ""Smoke alarm"", ""Coffee maker"", ""Self check-in""]",20/05/2019,t,18/09/2024,17/09/2024,"Legal entity name and Legal form: Grand Hostel Berlin GmbH <br/>Legal representatives or Trade register number: HRB 87348  <br/> Entity address: Tempelhofer Ufer, 14, 10963, Berlin, Deutschland <br/>Listing address: Tempelhofer Ufer, 14, 10963, Berlin, Deutschland",t,41362381.0,1.0,0.99,1.8,2.6,7.0,1.0,1.0,1.7,24.0,1.0,1125.0,20.0,48,351,19.3,3.7,0.3,4.53,4.9,4.56,4.81,4.72,4.62,4.56,0.5
6676,18/09/2024,Bett im Hostel Berlin Zentrum,"If you want to get to know Berlin from a local perspective, this is your place! Experience the alternative Berlin atmosphere in our great location right on Hermannplatz! We are within walking distance of all the major attractions of Berlin's nightlife in Kreuzberg and Neuk‚àö‚àÇlln, such as bars, cafes, pubs and clubs.","Berlin is the new European food capital, and around the corner you can experience all the international restaurants, including vegetarian and vegan alternatives, that make ""Kreuzk‚àö‚àÇlln"" unique: Sonnenallee, Weserstrasse, Hobrechtstra‚àö√ºe, Pannierstra‚àö√ºe, Kottbusser Damm, Gr‚àö¬ßfestra‚àö√ºe and so on.",https://a0.muscache.com/pictures/91396a79-121b-4ed2-938e-da36ac5ccf61.jpg,Grand Hostel Berlin Urban,08/01/2020,"Die Unterkunft im trendigen ‚Äö√Ñ√ªKreuzk‚àö‚àÇlln‚Äö√Ñ√∫
Wenn Du Berlin aus lokaler Perspektive kennenlernen willst, ist dies der richtige Ort f‚àö¬∫r Dich! Erlebe die alternative Berliner Atmosph‚àö¬ßre in unserer tollen Lage direkt am Hermannplatz!
",within an hour,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in hostel,Shared room,1 shared bath,"[""Outdoor dining area"", ""Iron"", ""Heating"", ""Building staff"", ""Coffee maker"", ""Patio or balcony"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Shared backyard \u2013 Fully fenced"", ""Dishes and silverware"", ""Fire extinguisher"", ""Hair dryer"", ""Smoke alarm"", ""Self check-in"", ""Paid washer \u2013 In building"", ""Hangers"", ""Wifi"", ""Central air conditioning""]",20/05/2019,t,18/09/2024,02/09/2024,"Legal entity name and Legal form: Die Gastmannschaft GmbH <br/>Legal representatives or Trade register number: HRB 87348 <br/> Entity address: Tempelhofer Ufer 14, 10963, Berlin, Deutschland <br/>Listing address: Sonnenallee 6, 12047, Berlin, Deutschland",t,41392394.0,1.0,0.99,1.8,2.6,4.0,1.0,1.0,1.7,19.0,1.0,1125.0,15.0,43,345,19.3,3.7,0.3,4.58,4.65,4.56,4.85,4.75,4.49,4.65,0.5
6688,18/09/2024,Bett im Hostel in Berlin Zentrum,"If you want to get to know Berlin from a local perspective, this is the place for you! Experience the alternative Berlin atmosphere in our great location right on Hermannplatz! We are within walking distance of all the major attractions of Berlin's nightlife in Kreuzberg and Neuk‚àö‚àÇlln, such as bars, cafes, pubs and clubs.","Berlin is the new European food capital, and around the corner you can experience all the international restaurants, including vegetarian and vegan alternatives, that make ""Kreuzk‚àö‚àÇlln"" unique: Sonnenallee, Weserstrasse, Hobrechtstra‚àö√ºe, Pannierstra‚àö√ºe, Kottbusser Damm, Gr‚àö¬ßfestra‚àö√ºe and so on.",https://a0.muscache.com/pictures/1d493f85-1411-4fd2-aa3f-2445ee65b14d.jpg,Grand Hostel Berlin Urban,08/01/2020,"Die Unterkunft im trendigen ‚Äö√Ñ√ªKreuzk‚àö‚àÇlln‚Äö√Ñ√∫
Wenn Du Berlin aus lokaler Perspektive kennenlernen willst, ist dies der richtige Ort f‚àö¬∫r Dich! Erlebe die alternative Berliner Atmosph‚àö¬ßre in unserer tollen Lage direkt am Hermannplatz!
",within an hour,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in hostel,Shared room,1.5 shared baths,"[""Patio or balcony"", ""Dedicated workspace"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Hangers"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Fire extinguisher"", ""Outdoor dining area"", ""Hair dryer"", ""Iron"", ""Heating"", ""Building staff"", ""Wifi"", ""Smoke alarm"", ""Backyard"", ""Central air conditioning"", ""Self check-in""]",20/05/2019,t,18/09/2024,15/09/2024,"Legal entity name and Legal form: Die Gastmannschaft GmbH <br/>Legal representatives or Trade register number: HRB 87348 <br/> Entity address: Tempelhofer Ufer 14, 10963, Berlin, Deutschland <br/>Listing address: Sonnenallee 6, 12047, Berlin, Deutschland",t,41420913.0,1.0,0.99,1.8,2.6,2.7,1.5,1.0,1.7,19.0,1.0,1125.0,15.0,44,347,19.3,3.7,0.3,4.51,4.6,4.37,4.78,4.67,4.8,4.58,0.5
6696,19/09/2024,"Schlafcouch f‚àö¬∫r eine Person, Weibche bevorzugt!","The flat is right beside Wedding. It's between Osloer strasse and Franz-Neumanplatz stops on the U-8. The U-9 also begins at Osoler strasse, and it's a 3 minute walk to the M-13 and M-50 trams.<br /><br />The flat is quiet, and very bright.<br /><br />You'll be staying with the lovely Iwona. There was once a cat in the flat, but there is no longer.","Berlin is the new European food capital, and around the corner you can experience all the international restaurants, including vegetarian and vegan alternatives, that make ""Kreuzk‚àö‚àÇlln"" unique: Sonnenallee, Weserstrasse, Hobrechtstra‚àö√ºe, Pannierstra‚àö√ºe, Kottbusser Damm, Gr‚àö¬ßfestra‚àö√ºe and so on.",https://a0.muscache.com/pictures/7917b3bb-b73c-42d8-87bf-b83de2f74030.jpg,Boris,14/10/2019,"Single, 36 Jahre, vollzeit Arbeiter. ",within a day,f,"['email', 'phone']",t,t,"Berlin, Germany",Shared room in rental unit,Shared room,1 shared bath,"[""TV"", ""Heating"", ""Hot water"", ""Smoke alarm"", ""Kitchen""]",20/05/2019,t,19/09/2024,01/01/2024,06/Z/AZ/002978-19,f,41470678.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,2.0,37.0,92.0,1125.0,0.0,0,0,0.0,0.0,0.0,4.9,4.8,4.9,4.9,4.8,4.8,4.9,0.4
6757,18/09/2024,Bed in Dormitory | Hostel BIG MAMA Berlin,We have shared dormitorys for 4 people. Every bed comes with a ward robe and a lockable compartment. Each room shares a bath room. Linen and towels are included.,"We are right in the heart of Berlin, the district is called ""Mitte"", in one of Berlins beautiful ""kiez"". Discover the real Berlin, you won't regret it!",https://a0.muscache.com/pictures/miso/Hosting-42213566/original/685ba67c-c9ea-4c69-98c8-bb4e1b02e178.jpeg,David,17/07/2016,"Hey there*

moved to Berlin a couple of years ago and as I still love traveling I will be renting out my cozy home whilest I am on the road for weekend trips.
I'm a honest and friendly gal from the italian alps. I love drinking coffee, taking pictures spending time in nature and meeting friends and new people. 
I'm looking forward to checking out new places whilest you can enjoy your time in my space and the nearby sights, sounds and food

xx Jules",within an hour,t,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Shared room in hostel,Shared room,1 shared bath,"[""Dining table"", ""Body soap"", ""Elevator"", ""Private patio or balcony"", ""Outdoor dining area"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Heating"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Exterior security cameras on property"", ""First aid kit"", ""Outdoor furniture"", ""Private beach access"", ""Sun loungers"", ""Bed linens"", ""Paid parking lot on premises \u2013 12 spaces"", ""Fire extinguisher"", ""Hair dryer"", ""Cleaning available during stay"", ""Hot water"", ""Smoke alarm"", ""Shower gel"", ""Paid street parking off premises"", ""Window guards"", ""Wifi"", ""Essentials""]",20/05/2019,t,18/09/2024,12/09/2024,"Legal entity name and Legal form: Hotel Big Mama Berlin, Clarissa Meier <br/>Legal representatives or Trade register number: David-Friedemann Henning <br/> Entity address: Koloniestr. 24, 13359, Berlin, Deutschland <br/>Listing address: Koloniestr. 24, 13359, Berlin, Deutschland",t,42213566.0,1.0,0.99,4.0,4.0,1.0,1.0,1.0,2.0,52.0,1.0,1125.0,26.0,52,295,54.0,11.0,0.3,4.52,4.67,4.56,4.63,4.61,4.52,4.54,1.51
